date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:11:10	5014/5014	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2002:44:40%20GMT	https://doralcenter.com.ar/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.10.1	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/elementor/assets/js/webpack.runtime.min2f56.js	(from https://doralcenter.com.ar/)
19:11:11	35870/35870	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2002:44:41%20GMT	https://doralcenter.com.ar/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.10.1	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/elementor/assets/js/frontend-modules.min2f56.js	(from https://doralcenter.com.ar/)
19:11:11	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2002:44:38%20GMT	https://doralcenter.com.ar/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://doralcenter.com.ar/)
19:11:11	21440/21440	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2021:48:23%20GMT	https://doralcenter.com.ar/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-includes/js/jquery/ui/core.min3f14.js	(from https://doralcenter.com.ar/)
19:11:11	40842/40842	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2002:44:41%20GMT	https://doralcenter.com.ar/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.10.1	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/elementor/assets/js/frontend.min2f56.js	(from https://doralcenter.com.ar/)
19:11:12	18833/18833	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2021:48:22%20GMT	https://doralcenter.com.ar/wp-includes/js/underscore.min.js?ver=1.13.4	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-includes/js/underscore.mind584.js	(from https://doralcenter.com.ar/)
19:11:12	1426/1426	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2021:48:22%20GMT	https://doralcenter.com.ar/wp-includes/js/wp-util.min.js?ver=6.1.1	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-includes/js/wp-util.min6a4d.js	(from https://doralcenter.com.ar/)
19:11:12	771/771	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Jan%202023%2019:26:31%20GMT	https://doralcenter.com.ar/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.7.9.1	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min4a2b.js	(from https://doralcenter.com.ar/)
19:11:13	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2022:11:11%20GMT	http://doralcenter.com.ar/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	(from https://doralcenter.com.ar/wp-content/cache/wpfc-minified/qka8j05e/4bcx6.css)
19:11:13	1690/1690	---M--	200	added ('OK')	image/gif	date:Sat,%2021%20Jan%202023%2002:42:55%20GMT	https://doralcenter.com.ar/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/a3-lazy-load/assets/css/loading.gif	(from https://doralcenter.com.ar/wp-content/cache/wpfc-minified/qka8j05e/4bcx6.css)
19:11:13	313/313	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2022:11:12%20GMT	http://doralcenter.com.ar/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://doralcenter.com.ar/wp-content/cache/wpfc-minified/f5otb1qc/4bcx6.css)
19:11:14	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2021%20Jan%202023%2002:44:39%20GMT	https://doralcenter.com.ar/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://doralcenter.com.ar/wp-content/cache/wpfc-minified/f5otb1qc/4bcx6.css)
19:11:14	35394/35394	---M-Z	200	added ('OK')	text/css	date:Mon,%2023%20Jan%202023%2022:39:26%20GMT	https://doralcenter.com.ar/wp-content/uploads/elementor/css/post-1127.css?ver=1674513566	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/elementor/css/post-1127d7ea.css	(from https://doralcenter.com.ar/beauty-relax/)
19:11:15	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2022:11:12%20GMT	http://doralcenter.com.ar/wp-content/cache/wpfc-minified/mjqzmdlw/4b9b9.css	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/cache/wpfc-minified/mjqzmdlw/4b9b9.css	(from https://doralcenter.com.ar/beauty-relax/)
19:11:16	58641/58641	---M-Z	200	added ('OK')	text/css	date:Mon,%2005%20Dec%202022%2015:59:39%20GMT	https://doralcenter.com.ar/wp-content/cache/wpfc-minified/mjqzmdlw/4b9b9.css	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/cache/wpfc-minified/mjqzmdlw/4b9b9.css	(from https://doralcenter.com.ar/beauty-relax/)
19:11:23	63929/63929	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2022:11:14%20GMT	https://doralcenter.com.ar/wp-json/wp/v2/pages/1127	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/wp/v2/pages/1127.json	(from https://doralcenter.com.ar/beauty-relax/)
19:11:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2022:11:22%20GMT	https://doralcenter.com.ar/?p=1127	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/indexe4eb.html	(from https://doralcenter.com.ar/beauty-relax/)
19:11:28	2391/2391	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2022:11:22%20GMT	https://doralcenter.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoralcenter.com.ar%2Fbeauty-relax%2F	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/oembed/1.0/embed57b3.json	(from https://doralcenter.com.ar/beauty-relax/)
19:11:31	2460/2460	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2022:11:26%20GMT	https://doralcenter.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoralcenter.com.ar%2Fbeauty-relax%2F&format=xml	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/oembed/1.0/embed90ed	(from https://doralcenter.com.ar/beauty-relax/)
19:11:31	68702/68702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2004:32:39%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14313-scaled-e1653075938137.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14313-scaled-e1653075938137.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:32	40741/40741	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2004:28:11%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/bronceado-300x270.png	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/bronceado-300x270.png	(from https://doralcenter.com.ar/beauty-relax/)
19:11:32	4015/4015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2004:27:28%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/young-woman-applying-natural-lemon-scrub-on-hands-against-white-surface-scaled-e1653078556305-300x223.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/young-woman-applying-natural-lemon-scrub-on-hands-against-white-surface-scaled-e1653078556305-300x223.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:32	76504/76504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2004:25:18%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/dan-cristian-padure-eqGYVYEuyI-unsplash-scaled-e1653080150197.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/dan-cristian-padure-eqGYVYEuyI-unsplash-scaled-e1653080150197.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:32	24947/24947	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2004:22:59%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/hannah-gullixson-ne2X1toD1jA-unsplash-scaled-e1653080075567.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/hannah-gullixson-ne2X1toD1jA-unsplash-scaled-e1653080075567.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:32	8433/8433	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2012:58:06%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/reiki-300x200.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/reiki-300x200.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:33	7363/7363	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2004:33:17%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14313-scaled-e1653075938137-300x205.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14313-scaled-e1653075938137-300x205.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:33	9060/9060	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2012:59:55%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/front-view-oil-made-from-green-plant-with-copy-space-scaled-e1653137995892-300x242.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/front-view-oil-made-from-green-plant-with-copy-space-scaled-e1653137995892-300x242.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:33	242127/242127	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2023:16:36%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/beautician-with-brush-applies-white-moisturizing-mask-to-the-face-of-young-girl-client-in-spa-beauty-salon-scaled-e1651619796516.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/beautician-with-brush-applies-white-moisturizing-mask-to-the-face-of-young-girl-client-in-spa-beauty-salon-scaled-e1651619796516.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:33	32737/32737	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2023:20:12%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/limpieza-facial-casa-eliminar-puntos-negros-e1651620012635.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/limpieza-facial-casa-eliminar-puntos-negros-e1651620012635.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:34	207104/207104	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2023:23:20%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/MON_9296-scaled-e1651620200976.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/MON_9296-scaled-e1651620200976.jpg	(from https://doralcenter.com.ar/beauty-relax/)
19:11:34	47701/47701	---M-Z	200	added ('OK')	text/css	date:Mon,%2023%20Jan%202023%2019:10:33%20GMT	https://doralcenter.com.ar/wp-content/uploads/elementor/css/post-553.css?ver=1674501033	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/elementor/css/post-55317d5.css	(from https://doralcenter.com.ar/esthetic/)
19:11:39	83203/83203	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2022:11:33%20GMT	https://doralcenter.com.ar/wp-json/wp/v2/pages/553	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/wp/v2/pages/553.json	(from https://doralcenter.com.ar/esthetic/)
19:11:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2022:11:38%20GMT	https://doralcenter.com.ar/?p=553	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/indexa7b7.html	(from https://doralcenter.com.ar/esthetic/)
19:11:45	2350/2350	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2022:11:38%20GMT	https://doralcenter.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoralcenter.com.ar%2Festhetic%2F	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/oembed/1.0/embedb121.json	(from https://doralcenter.com.ar/esthetic/)
19:11:48	2422/2422	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2022:11:44%20GMT	https://doralcenter.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoralcenter.com.ar%2Festhetic%2F&format=xml	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/oembed/1.0/embedf2b4	(from https://doralcenter.com.ar/esthetic/)
19:11:49	198242/198242	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2020:27:14%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14011-scaled-e1651609634141.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14011-scaled-e1651609634141.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:49	165996/165996	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2020:43:56%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14068-scaled-e1651610636996.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14068-scaled-e1651610636996.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:49	82711/82711	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2020:50:03%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/radiofrecuencia-destacada-e1651611003345.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/radiofrecuencia-destacada-e1651611003345.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:49	127213/127213	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2021:09:30%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/MON_9441-scaled-e1651612170839.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/MON_9441-scaled-e1651612170839.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:49	66617/66617	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2023:01:19%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/hifu-corporal-e1651618879204.jpeg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/hifu-corporal-e1651618879204.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:50	158218/158218	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2021:41:15%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14144-scaled-e1651614075524.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14144-scaled-e1651614075524.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:50	90102/90102	---M--	200	added ('OK')	image/png	date:Tue,%2003%20May%202022%2020:08:05%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/HIFEM-768x635.png	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/HIFEM-768x635.png	(from https://doralcenter.com.ar/esthetic/)
19:11:50	215150/215150	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2023:05:12%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/rejuvenating-facial-treatment-scaled-e1651619112361.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/rejuvenating-facial-treatment-scaled-e1651619112361.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:50	216763/216763	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2021:25:40%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14217-scaled-e1651613140752.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14217-scaled-e1651613140752.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:50	74329/74329	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2023:33:33%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/young-woman-doing-special-procedure-for-improvements-skin-scaled-e1651620813880.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/young-woman-doing-special-procedure-for-improvements-skin-scaled-e1651620813880.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:51	256657/256657	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2023:38:07%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/woman-with-cream-on-face-scaled-e1651621087927.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/woman-with-cream-on-face-scaled-e1651621087927.jpg	(from https://doralcenter.com.ar/esthetic/)
19:11:51	43260/43260	---M-Z	200	added ('OK')	text/css	date:Mon,%2023%20Jan%202023%2019:12:10%20GMT	https://doralcenter.com.ar/wp-content/uploads/elementor/css/post-91.css?ver=1674501130	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/elementor/css/post-9107db.css	(from https://doralcenter.com.ar/medicina-estetica/)
19:11:52	714522/714522	---M--	200	added ('OK')	image/png	date:Wed,%2004%20May%202022%2000:12:10%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/dermaplaning.png	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/dermaplaning.png	(from https://doralcenter.com.ar/esthetic/)
19:11:56	79849/79849	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2022:11:50%20GMT	https://doralcenter.com.ar/wp-json/wp/v2/pages/91	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/wp/v2/pages/91.json	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2022:11:55%20GMT	https://doralcenter.com.ar/?p=91	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/index5cfa.html	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:01	2365/2365	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2022:11:55%20GMT	https://doralcenter.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoralcenter.com.ar%2Fmedicina-estetica%2F	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/oembed/1.0/embed108d.json	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:05	2437/2437	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2022:12:00%20GMT	https://doralcenter.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdoralcenter.com.ar%2Fmedicina-estetica%2F&format=xml	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-json/oembed/1.0/embed3170	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:05	74870/74870	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2013:52:53%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral13856-1024x683.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral13856-1024x683.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:05	189577/189577	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Apr%202022%2021:10:27%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/04/woman-marked-out-for-cosmetic-surgery-scaled-e1650575426229.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/04/woman-marked-out-for-cosmetic-surgery-scaled-e1650575426229.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:05	12776/12776	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Apr%202022%2017:02:08%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/04/que-es-el-plasma-rico-en-plaquetas-1.webp	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/04/que-es-el-plasma-rico-en-plaquetas-1.webp	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:06	114500/114500	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20May%202022%2016:50:54%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/5-e1651423854424.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/5-e1651423854424.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:06	210671/210671	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Apr%202022%2016:23:30%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/04/alexander-schimmeck-yNoIyGyGcG0-unsplash-scaled.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/04/alexander-schimmeck-yNoIyGyGcG0-unsplash-scaled.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:06	24518/24518	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2017:04:01%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/meso_prof-banner-2-e1651597441492.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/meso_prof-banner-2-e1651597441492.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:06	275650/275650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Apr%202022%2018:43:13%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/04/surgeon-making-injection-into-female-body-liposuction-concept-1-scaled.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/04/surgeon-making-injection-into-female-body-liposuction-concept-1-scaled.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:06	44334/44334	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jun%202022%2021:42:42%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/06/7054a936-c316-4998-b3b4-2ec3cbbda12e-1024x576.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/06/7054a936-c316-4998-b3b4-2ec3cbbda12e-1024x576.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:07	108614/108614	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20May%202022%2017:49:19%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/man-taking-good-care-of-his-face-at-home-scaled-e1651427359675.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/man-taking-good-care-of-his-face-at-home-scaled-e1651427359675.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:07	377952/377952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20May%202022%2017:01:18%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/procedure-lip-augmentation-in-professional-salon-scaled.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/procedure-lip-augmentation-in-professional-salon-scaled.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:07	254092/254092	---M--	200	added ('OK')	image/png	date:Sun,%2001%20May%202022%2017:10:19%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Botox-e1651425019940.png	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Botox-e1651425019940.png	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:07	43329/43329	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2013:34:18%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/radiesse-1x15ml-e1651584858149.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/radiesse-1x15ml-e1651584858149.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:07	211632/211632	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20May%202022%2018:09:36%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14120-scaled-e1651428576660.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14120-scaled-e1651428576660.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:08	29150/29150	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2017:57:00%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Porfhilo.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Porfhilo.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:08	331148/331148	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Apr%202022%2016:43:46%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/04/Doral13914-scaled.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/04/Doral13914-scaled.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:08	275321/275321	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20May%202022%2018:06:08%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/Doral14287-scaled.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/Doral14287-scaled.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
19:12:08	412417/412417	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202022%2013:46:38%20GMT	https://doralcenter.com.ar/wp-content/uploads/2022/05/portrait-of-young-beautiful-girl-making-funny-face-touching-her-nose-scaled.jpg	C:/My%20Web%20Sites/dsadsa/doralcenter.com.ar/wp-content/uploads/2022/05/portrait-of-young-beautiful-girl-making-funny-face-touching-her-nose-scaled.jpg	(from https://doralcenter.com.ar/medicina-estetica/)
